name,date_filed,city,state,url,count,allegations
All American Asphalt,2022-03-21,Corona,CA,https://www.nlrb.gov/case/21-CA-292667,3,"8(a)(4) Discharge (including Layoff and Refusal to Hire), 8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting)), and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
All Purpose Carrier LLC,2022-01-24,Everett,WA,https://www.nlrb.gov/case/19-CA-289390,2,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.) and 8(a)(1) Coercive Actions (Surveillance, etc)"
All Star Staffing,2022-03-21,Denver,CO,https://www.nlrb.gov/case/27-CA-292604,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
All Star Staffing LLC,2022-01-07,Denver,CO,https://www.nlrb.gov/case/27-CA-288661,6,"8(a)(1) Coercive Actions (Surveillance, etc), 8(a)(5) Refusal to Furnish Information, 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), 8(a)(3) Discipline, 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes], and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
Alliance Building Services,2022-02-04,New York,NY,https://www.nlrb.gov/case/02-CA-290141,3,"8(a)(1) Interrogation (including Polling), 8(a)(1) Coercive Rules, and 8(a)(3) Discipline"
"Alliance for Charter School Employees Local 6056, AFTPA, AFT, AFL-CIO (Olney Charter High School)",2022-01-07,Philadelphia,PA,https://www.nlrb.gov/case/04-CB-288609,2,8(b)(3) Refusal to Bargain/Bad Faith or Surface Bargaining and 8(b)(3) Repudiation/Modification of Contract
Alliance of Motion Picture & Television Producers & represented companies,2022-02-07,Sherman Oaks,CA,https://www.nlrb.gov/case/31-CA-290309,1,8(a)(5) Refusal to Furnish Information
Allied Beverage Group LLC,2022-03-09,Elizabeth,NJ,https://www.nlrb.gov/case/22-CA-292009,2,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing) and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Allied Beverage Group LLC,2022-03-09,Elizabeth,NJ,https://www.nlrb.gov/case/22-CA-292071,4,"8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes], 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]"
Allied International Union (Masaryk Towers Corp.),2022-02-24,Manhattan,NY,https://www.nlrb.gov/case/02-CB-291300,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Allied Services LLC d/b/a Allied Waste Services of Jefferson City,2022-02-02,Jefferson City,MO,https://www.nlrb.gov/case/14-CA-289931,7,"8(a)(1) Interrogation (including Polling), 8(a)(5) Refusal to Recognize, 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), 8(a)(1) Coercive Rules, 8(a)(1) Coercive Actions (Surveillance, etc), 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]"
Allied Universal,2022-01-12,Bethesda,MD,https://www.nlrb.gov/case/05-CA-289058,2,"8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting)) and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
Allied Universal,2022-01-20,Waterford,CT,https://www.nlrb.gov/case/01-CA-289225,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Allied Universal,2022-02-04,Waterford,CT,https://www.nlrb.gov/case/01-CA-290077,1,8(a)(5) Refusal to Furnish Information
Allied Universal,2022-03-04,Santa Monica,CA,https://www.nlrb.gov/case/31-CA-291743,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Allied Universal,2022-03-21,Buckhorn,PA,https://www.nlrb.gov/case/01-CA-292553,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Allied Universal,2022-04-12,Reston,VA,https://www.nlrb.gov/case/05-CA-293934,3,"8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), 8(a)(1) Weingarten, and 8(a)(3) Changes in Terms and Conditions of Employment"
"Allied Universal (former APG bargaining unit employed at UPS sites in Manhattan, Queens and Long Island)",2022-01-06,Conshohocken,PA,https://www.nlrb.gov/case/04-CA-288575,1,8(a)(5) Alter Ego
"Allied Universal (former Command bargaining unit employed at FedEx Ground and FedEx Express sites in Brooklyn, Queens, Bronx, Manhattan, and Long Island)",2022-01-06,Conshohocken,PA,https://www.nlrb.gov/case/04-CA-288582,1,8(a)(5) Refusal to Furnish Information
Allied Universal (former US Security Associates bargaining unit),2022-01-06,Conshohocken,PA,https://www.nlrb.gov/case/04-CA-288583,1,8(a)(5) Refusal to Furnish Information
Allied Universal (Mt. Sinai Hospital/Queens bargaining unit),2022-01-06,Conshohocken,PA,https://www.nlrb.gov/case/04-CA-288578,1,8(a)(5) Refusal to Furnish Information
Allied Universal Security Services,2022-03-22,Seattle,WA,https://www.nlrb.gov/case/19-CA-292739,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
"Allied Waste Services of North America d/b/a Allied Waste Services of Daly City/Republic Services of Daly City, LLC",2022-01-21,Daly City,CA,https://www.nlrb.gov/case/20-CA-289273,1,8(a)(5) Refusal to Furnish Information
"Allied Waste Systems, Inc. d/b/a Allied Waste Services of San Diego/Republic Services of San Diego and Allied Waste Services of Chula Vista/Republic Services of Chula Vista, Republic Services Environmental, LLC d/b/a Republic Services of San Diego/Dependable Disposal & Recycling",2022-03-18,San Diego,CA,https://www.nlrb.gov/case/21-CA-292590,3,"8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), 8(a)(3) Changes in Terms and Conditions of Employment, and 8(a)(5) Failure to Sign Agreement"
Allina Abbott Northwestern Hospital,2022-01-19,Minneapolis,MN,https://www.nlrb.gov/case/18-CA-289185,3,"8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), 8(a)(3) Changes in Terms and Conditions of Employment, and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]"
Allina Abbott Northwestern Hospital,2022-03-11,Minneapolis,MN,https://www.nlrb.gov/case/18-CA-292101,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Allina Health,2022-01-18,Minneapolis,MN,https://www.nlrb.gov/case/18-CA-289118,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Allina Health,2022-02-17,Minneapolis,NA,https://www.nlrb.gov/case/18-CA-290891,2,8(a)(5) Repudiation/Modification of Contract[Sec 8(d)/Unilateral Changes] and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Allina Health,2022-04-07,Minneapolis,MN,https://www.nlrb.gov/case/18-CA-293743,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Allina Health d/b/a Abbott Northwestern Hospital,2022-01-21,Minneapolis,MN,https://www.nlrb.gov/case/18-CA-289353,1,8(a)(3) Changes in Terms and Conditions of Employment
Allina Health d/b/a Allina Abbott Northwestern Hospital,2022-01-05,Minneapolis,MN,https://www.nlrb.gov/case/18-CA-288515,1,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
Allina Health d/b/a Allina Health (former Aspen) Alliance Health Bandana Clinic,2022-01-05,Saint Paul,MN,https://www.nlrb.gov/case/18-CA-288506,1,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
Allina Health d/b/a Allina Mercy Medical Center,2022-01-05,Coon Rapids,MN,https://www.nlrb.gov/case/18-CA-288527,5,"8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), 8(a)(3) Changes in Terms and Conditions of Employment, 8(b)(3) Repudiation/Modification of Contract, and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
Allina Health System d/b/a Allina Abbott Northwestern Hospital (Ultrasound Technicians Bargaining Unit),2022-01-19,Minneapolis,MN,https://www.nlrb.gov/case/18-CA-289203,2,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing) and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Allison Transmission,2022-01-11,Indianapolis,IN,https://www.nlrb.gov/case/25-CA-288708,3,"8(a)(1) Coercive Actions (Surveillance, etc), 8(a)(3) Changes in Terms and Conditions of Employment, and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)"
Allison Transmission,2022-03-02,Indianapolis,IN,https://www.nlrb.gov/case/25-CA-291615,3,"8(a)(4) Changes in Terms and Conditions of Employment, 8(a)(4) Discipline, and 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
Alpha Energy and Electric Inc.,2022-01-13,Kansas City,MO,https://www.nlrb.gov/case/14-CA-288896,1,8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting))
"ALS USA, Inc.",2022-02-18,Fairbanks,AK,https://www.nlrb.gov/case/19-CA-290890,4,"8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes], 8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting)), and 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
"ALS USA, Inc.",2022-02-18,Fairbanks,AK,https://www.nlrb.gov/case/19-CA-290911,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Altaview Concrete,2022-02-07,West Valley City,UT,https://www.nlrb.gov/case/27-CA-290218,2,8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting)) and 8(a)(1) Interrogation (including Polling)
"Alterman Management Group, Inc.",2022-03-25,San Antonio,TX,https://www.nlrb.gov/case/16-CA-293304,2,"8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting)) and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
AM CELL TRUCKING,2022-04-05,Fayetteville,NC,https://www.nlrb.gov/case/10-CA-293461,2,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline) and 8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting))"
AM/NS Calvert LLC.,2022-02-16,Calvert,AL,https://www.nlrb.gov/case/15-CA-290795,1,8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting))
Amalgamated Life Insurance,2022-02-16,White Plains,NY,https://www.nlrb.gov/case/02-CA-291037,1,8(a)(5) Refusal to Furnish Information
Amalgamated Transit Union (CT Transit),2022-01-07,Hamden,CT,https://www.nlrb.gov/case/01-CB-288624,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Amalgamated Transit Union Local 1433 (MV Transportation, Inc.)",2022-02-17,Phoenix,AZ,https://www.nlrb.gov/case/28-CB-290855,2,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access and 8(b)(1)(A) Rules:Coercive"
"Amalgamated Transit Union Local 1433 (MV Transportation, Inc.)",2022-03-29,Phoenix,AZ,https://www.nlrb.gov/case/28-CB-293127,2,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access and 8(b)(1)(A) Rules:Coercive"
Amalgamated Transit Union Local 192 (AC Transit),2022-03-26,Oakland,CA,https://www.nlrb.gov/case/32-CB-293203,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Amalgamated Transit Union Local 448 (Pioneer Valley Transit Authority),2022-01-31,Springfield,MA,https://www.nlrb.gov/case/01-CB-289720,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"AMALGAMATED TRANSIT UNION, AFL-CIO (ATU), LOCAL 1447 (Transit Authority of River City)",2022-03-28,Louisville,KY,https://www.nlrb.gov/case/09-CB-292984,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Amalgamated Transit Union, Local 1028(Cook Dupage Transportation Company, Inc.)",2022-03-23,Lansing,IL,https://www.nlrb.gov/case/13-CB-292791,1,8(b)(3) Refusal to Bargain/Bad Faith or Surface Bargaining
"Amalgamated Transit Union, Local 1756 (Transdev)",2022-03-09,Arcadia,CA,https://www.nlrb.gov/case/21-CB-292033,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Amalgamated Transit Union, Local 998 (Milwaukee County Transit Services)",2022-03-11,Milwaukee,WI,https://www.nlrb.gov/case/18-CB-292112,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"Amalgamated Transit Union, Local 998 (Milwaukee County Transit System)",2022-03-16,Milwaukee,WI,https://www.nlrb.gov/case/18-CB-292296,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Amazon,2022-01-28,Bessemer,AL,https://www.nlrb.gov/case/10-CA-289619,1,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
Amazon (Prime Now LLC),2022-01-26,Baltimore,MD,https://www.nlrb.gov/case/05-CA-289714,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
Amazon Fresh,2022-02-14,Seattle,WA,https://www.nlrb.gov/case/19-CA-290571,3,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), and 8(a)(1) Coercive Actions (Surveillance, etc)"
Amazon Fresh,2022-03-01,Seattle,WA,https://www.nlrb.gov/case/19-CA-291472,1,"8(a)(1) Coercive Actions (Surveillance, etc)"
Amazon Fresh,2022-03-03,Seattle,WA,https://www.nlrb.gov/case/19-CA-291591,1,"8(a)(1) Coercive Actions (Surveillance, etc)"
Amazon Fresh,2022-03-14,Seattle,WA,https://www.nlrb.gov/case/19-CA-292182,2,"8(a)(1) Coercive Actions (Surveillance, etc) and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
Amazon Logistics,2022-03-24,Long Island City,NY,https://www.nlrb.gov/case/29-CA-292872,2,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline) and 8(a)(3) Discipline"
Amazon Logistics,2022-03-28,Long Island City,NY,https://www.nlrb.gov/case/29-CA-293094,1,8(a)(3) Discipline
"Amazon, KLAL Air Gateway",2022-01-18,Lakeland,FL,https://www.nlrb.gov/case/12-CA-289126,2,"8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting)) and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
Amazon.com Service  LLC,2022-03-14,Bessemer,AL,https://www.nlrb.gov/case/10-CA-292232,2,"8(a)(3) Changes in Terms and Conditions of Employment and 8(a)(1) Coercive Actions (Surveillance, etc)"
Amazon.com Services,2022-02-24,Staten Island,NY,https://www.nlrb.gov/case/29-CA-291182,3,"8(a)(3) Changes in Terms and Conditions of Employment, 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), and 8(a)(1) Coercive Actions (Surveillance, etc)"
Amazon.com Services LLC,2022-02-04,Staten Island,NY,https://www.nlrb.gov/case/29-CA-290046,3,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), 8(a)(4) Discipline, and 8(a)(3) Discipline"
Amazon.com Services LLC,2022-02-04,Staten Island,NY,https://www.nlrb.gov/case/29-CA-290059,2,"8(a)(1) Coercive Rules and 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
Amazon.com Services LLC,2022-02-17,Bessemer,AL,https://www.nlrb.gov/case/10-CA-290818,2,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.) and 8(a)(1) Coercive Actions (Surveillance, etc)"
Amazon.com Services LLC,2022-02-17,Staten Island,NY,https://www.nlrb.gov/case/29-CA-290880,1,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
Amazon.com Services LLC,2022-02-22,Bessemer,AL,https://www.nlrb.gov/case/10-CA-290944,3,"8(a)(3) Changes in Terms and Conditions of Employment, 8(a)(1) Coercive Actions (Surveillance, etc), and 8(a)(1) Coercive Rules"
Amazon.com Services LLC,2022-02-22,Bessemer,AL,https://www.nlrb.gov/case/10-CA-291045,2,"8(a)(1) Coercive Actions (Surveillance, etc) and 8(a)(3) Changes in Terms and Conditions of Employment"
Amazon.com Services LLC,2022-02-28,Staten Island,NY,https://www.nlrb.gov/case/29-CA-291424,3,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), 8(a)(3) Discipline, and 8(a)(1) Weingarten"
Amazon.com Services LLC,2022-03-09,Staten Island,NY,https://www.nlrb.gov/case/29-CA-292004,3,"8(a)(3) Discipline, 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), and 8(a)(3) Changes in Terms and Conditions of Employment"
Amazon.com Services LLC,2022-03-10,Staten Island,NY,https://www.nlrb.gov/case/29-CA-292013,1,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
Amazon.com Services LLC,2022-03-14,Bessemer,AL,https://www.nlrb.gov/case/10-CA-292238,2,"8(a)(3) Changes in Terms and Conditions of Employment and 8(a)(1) Coercive Actions (Surveillance, etc)"
Amazon.com Services LLC,2022-03-16,Staten Island,NY,https://www.nlrb.gov/case/29-CA-292392,4,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), 8(a)(1) Coercive Actions (Surveillance, etc), and 8(a)(3) Discipline"
Amazon.com Services LLC,2022-03-22,Staten Island,NY,https://www.nlrb.gov/case/29-CA-292844,1,8(a)(1) Coercive Rules
Amazon.com Services LLC,2022-03-28,Staten Island,NY,https://www.nlrb.gov/case/29-CA-293152,1,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
Amazon.com Services LLC,2022-04-11,Staten Island,NY,https://www.nlrb.gov/case/29-CA-293838,3,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), and 8(a)(3) Discipline"
Amazon.com Services LLC and its agent Global Strategy Group (GSG),2022-04-06,Staten Island,NY,https://www.nlrb.gov/case/29-CA-293617,1,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
Amazon.com Services LLC and Matrix Development Group,2022-01-27,Staten Island,NY,https://www.nlrb.gov/case/29-CA-289893,4,"8(a)(1) Coercive Actions (Surveillance, etc), 8(a)(1) Lawsuits, 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), and 8(a)(3) Retaliatory Lawsuit"
"Amazon.com Services, LLC",2022-01-24,Bessemer,AL,https://www.nlrb.gov/case/10-CA-289415,2,"8(a)(3) Changes in Terms and Conditions of Employment and 8(a)(1) Coercive Actions (Surveillance, etc)"
"Amazon.com Services, LLC",2022-01-24,Bessemer,AL,https://www.nlrb.gov/case/10-CA-289418,2,"8(a)(3) Discipline and 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
"Amazon.com Services, LLC",2022-02-22,Bessemer,AL,https://www.nlrb.gov/case/10-CA-290974,3,"8(a)(3) Changes in Terms and Conditions of Employment, 8(a)(1) Coercive Rules, and 8(a)(1) Coercive Actions (Surveillance, etc)"
"Amazon.com Services, LLC",2022-03-14,Bessemer,AL,https://www.nlrb.gov/case/10-CA-292230,3,"8(a)(1) Coercive Actions (Surveillance, etc), 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), and 8(a)(3) Changes in Terms and Conditions of Employment"
"Amazon.com Services, LLC",2022-03-22,Bessemer,AL,https://www.nlrb.gov/case/10-CA-292652,1,8(a)(3) Changes in Terms and Conditions of Employment
